2656,2513,,"Pumice stone; emery; natural corundum, natural garnet and other
natural abrasives, whether or not heat-treated."
2657,2513.10,,Pumice stone
2658,2513.10.00,,"Crude or in irregular pieces, including crushed pumice (“bimskies”)"
2659,2513.20,,"Emery, Natural corundum, Natural garnet and Other Natural
abrasives"
2660,2513.20.10,,Emery
2661,2513.20.20,,Natural Corundum
2662,2513.20.30,,Natural garnet
2663,2513.20.90,,Other
2664,2514,,"Slate, whether or not roughly trimmed or merely cut, by sawing or
otherwise, into blocks or slabs of a rectangular (including square)
shape."
2665,2514.00,,"Slate, whether or not roughly trimmed or merely cut, by sawing or
otherwise, into blocks or slabs of a rectangular (including square)
shape."
2666,2514.00.00,,"Slate, whether or not roughly trimmed or merely cut, by sawing or
otherwise, into blocks or slabs of a rectangular (including square) shape"
2667,2515,,"Marble, travertine, ecaussine and other calcareous monumental or
building stone of an apparent specific gravity of 2.5 or more, and
alabaster, whether or not roughly trimmed or merely cut, by sawing
or otherwise, into blocks or slabs of a rectangular (including square)
shape"
2668,,,"Marble, and travertine :"
2669,2515,,Crude or roughly trimmed
2670,2515.11.00,,Crude or roughly trimmed
2671,2515,,"Merely cut, by sawing or otherwise, into blocks or slabs of a
rectangular (including square) shape"
2672,2515.12.10,,Blocks
2673,2515.12.20,,Slabs
2674,2515.12.90,,Other
2675,2515.20,,"- Ecaussine and other calcareous monumental or building stone;
alabaster"
2676,2515.20.10,,Alabaster
2677,2515.20.90,,Other
2678,2516,,"Granite, porphyry, basalt, sandstone and other monumental or
building stone, whether or not roughly trimmed or merely cut, by
sawing or otherwise, into blocks or slabs of a rectangular (including
square) shape."
2679,,,Granite:
2680,2516,,Crude or roughly trimmed
2681,2516.11.00,,Crude or roughly trimmed
,,,
SL NO,HS CODE,,DESCRIPTION
2682,2516,,"Merely cut, by sawing or otherwise, into blocks or slabs of a
rectangular (including square) shape"
2683,2516.12.00,,"Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular
(including square) shape <br> Sandstone:"
2684,2516.20,,Sandstone
2685,2516.20.00,,Crude or roughly trimmed
2686,2516.90,,Other monumental or Building stone
2687,2516.90.10,,Pakur stone
2688,2516.90.20,,Stone boulders
2689,2516.90.90,,Other
2690,2517,,"Pebbles, gravel, broken or crushed stone, of a kind commonly used
for concrete aggregates, for road metalling or for railway or other
ballast, shingle and flint, whether or not heat-treated; macadam of
slag, dross or similar industrial waste, whether or not incorporating
the materials cited in the first part of the heading; tarred macadam;
grenules cheeping and powder of stones heading 2515 or 2516
whether or not it treated."
2691,2517.10,,"Pebbles, gravel, Broken or crushed stone, of a kind commonly used
for Concrete aggregates, for road metalling or for railway or Other
ballast, shingle and flint, whether or Not heat-treated"
2692,2517.10.10,,"Pakur stone, crushed or broken"
2693,2517.10.20,,Flint
2694,2517.10.90,,Other
2695,2517.20,,"- Macadam of slag, dross or similar industrial waste, whether or not
incorporating the materials cited in subheading 2517.10"
2696,2517.20.00,,"Macadam of slag, dross or similar industrial waste, whether or not
incorporating the materials cited in sub-heading 2517 10"
2697,2517.30,,Tarred macadam
2698,2517.30.00,,"Tarred macadam <br> Granules, chippings and powder, of stone of
heading 2515 or 2516, whether or not heat treated:"
2699,2517,,of marble
2700,2517.41.00,,Of marble
2701,2517,,Other
2702,2517.49.00,,Other
2703,2518,,"Dolomite, whether or not calcined or sintered, including dolomite
roughly trimmed or merely cut, by sawing or otherwise, into blocks
or slabs of a rectangular (including square) shape; dolomite
ramming mix."
2704,2518.10,,"dolomite, Not calcined or sintered"
2705,2518.10.00,,"Dolomite, not calcined sintered"
2706,2518.20,,calcined or sintered dolomite
2707,2518.20.00,,Calcined or sintered dolomite
2708,2518.30,,dolomite ramming mix
2709,2518.30.00,,Dolomite ramming mix
2710,2519,,"Natural magnesium carbonate (magnesite); fused magnesia; dead-
burned (sintered) magnesia, whether or not containing small
quantities of other oxides added before sintering; other magnesium
oxide, whether or not pure."
2711,2519.10,,Natural magnesium carbonate (magnesite)
2712,2519.10.00,,Natural magnesium carbonate (magnesite)
2713,2519.90,,Other
2714,2519.90.10,,Fused magnesia (natural)
2715,2519.90.20,,Dead-burnt (sintered )magnesia
,,,
SL NO,HS CODE,,DESCRIPTION
2716,2519.90.30,,"Magnesium calcined (other than dead-burnt) not elsewhere specified or
included"
2717,2519.90.40,,Magnesium oxide
2718,2519.90.90,,Other
2719,2520,,"Gypsum; anhydrite; plasters (consisting of calcined gypsum or
calcium sulphate) whether or not coloured, with or without small
quantities of accelerators or retarders."
2720,2520.10,,- Gypsum; anhydrite
2721,2520.10.10,,Natural
2722,2520.10.20,,Marine
2723,2520.10.90,,Other
2724,2520.20,,Plasters
2725,2520.20.10,,Calcined
2726,2520.20.90,,Other
2727,2521,,"Limestone flux; limestone and other calcareous stone, of a kind
used for the manufacture of lime or cement."
2728,2521.00,,"Limestone flux; limestone and other calcareous stone, of a kind
used for the manufacture of lime or cement."
2729,2521.00.10,,Limestone flux (L.D. below 1% SiO2)
2730,2521.00.90,,Other
2731,2522,,"Quicklime, slaked lime and hydraulic lime, other than calcium oxide
and hydroxide of heading 2825."
2732,2522.10,,Quicklime
2733,2522.10.00,,Quicklime
2734,2522.20,,Slaked lime
2735,2522.20.00,,Slaked lime
2736,2522.30,,hydraulic lime
2737,2522.30.00,,Hydraulic lime
2738,2523,,"Portland cement, aluminous cement, slag cement, supersulphate
cement and similar hydraulic cements, whether or not coloured or in
the form of clinkers."
2739,2523.10,,cement clinkers
2740,2523.10.00,,Cement Clinkers <br> Portland cement:
2741,2523,,"white cement, whether or Not artificially coloured"
2742,2523.21.00,,"White cement, whether or not artificially coloured"
2743,2523,,Other
2744,2523.29.10,,"Ordinary portland cement, dry"
2745,2523.29.20,,"Ordinary portland cement, coloured"
2746,2523.29.30,,Portland pozzolana Cement
2747,2523.29.40,,Portland slag cement
2748,2523.29.90,,Other
2749,2523.30,,Aluminous cement
2750,2523.30.00,,Aluminous cement :
2751,2523.90,,Other hydraulic cements
2752,2523.90.10,,"Sagol, ashmoh"
2753,2523.90.20,,High alumina refractory cement
2754,2523.90.90,,Other
2755,2524,,Asbestos.
2756,2524.10,,Crocidolite
2757,2524.10.10,,Crocidolite
2758,2524.90,,Other
2759,,,In rock form :
,,,
SL NO,HS CODE,,DESCRIPTION
2760,2524.90.11,,Chrysosotile
2761,2524.90.12,,Amphibole
2762,2524.90.13,,Chrysolite
2763,2524.90.14,,Amosite
2764,2524.90.19,,other
2765,,,"Fibre raw, beaten or washed or graded to length :"
2766,2524.90.21,,Chrysosotile
2767,2524.90.22,,Amphibole
2768,2524.90.23,,Chrysolite
2769,2524.90.24,,Amosite
2770,2524.90.29,,other
2771,,,Flakes or powder :
2772,2524.90.31,,Chrysosotile
2773,2524.90.32,,Amphibole
2774,2524.90.33,,Chrysolite
2775,2524.90.34,,Amosite
2776,2524.90.39,,other
2777,,,Other :
2778,2524.90.91,,Waste
2779,2524.90.99,,Other
2780,2525,,"Mica, including splitings; mica waste."
2781,2525.10,,Crude mica and mica rifted into sheets or splittings
2782,2525.10.10,,Mica blocks
2783,2525.10.20,,Condensor films trimmed but not cut to shape
2784,2525.10.30,,"Mica splittings, book form"
2785,2525.10.40,,"Mica splittings, loose"
2786,2525.10.90,,Other
2787,2525.20,,mica powder
2788,2525.20.10,,"Mica flakes, 2.20 mesh"
2789,2525.20.20,,"Mica powder, dry ground"
2790,2525.20.30,,"Mica powder, micronised"
2791,2525.20.40,,"Mica powder, wet ground"
2792,2525.20.50,,"Mica powder, calcined"
2793,2525.20.90,,Other
2794,2525.30,,mica Waste
2795,2525.30.10,,Mica mine scrap & waste
2796,2525.30.20,,Mica factory scrap
2797,2525.30.30,,Mica cuttings book form
2798,2525.30.90,,Other
2799,2526,,"Natural steatite, whether or not roughly trimmed or merely cut, by
sawing or otherwise, into blocks or slabs of a rectangular (including
square) shape; talc."
2800,2526.10,,"Not crushed, Not powdered"
2801,2526.10.10,,"Steatite (soap stone, etc.) block"
2802,2526.10.20,,"Steatite (soap stone, etc.) lumps"
2803,2526.10.90,,Other
2804,2526.20,,crushed or powdered
2805,2526.20.00,,Crushed or powdered
,,,
SL NO,HS CODE,,DESCRIPTION
2806,2528,,"Natural borates and concentrates thereof (whether or not calcined),
but not including borates separated from natural brine; natural boric
acid containing not more than 85% of H3BO3 calculated on the dry
weight."
2807,252800,,"Natural borates and concentrates thereof (whether or not calcined),
but not including borates separated from natural brine; natural boric
acid containing not more than 85% of H3BO3 calculated on the dry
weight."
2808,2528.00 10,,"Natural Sodium borates and concentrates thereof (whether or Not
calcined)"
2809,2528.00.20,,Natural boric acid (containing not more than 85% of H3BO3 )
2810,2528.00.30,,Natural calcium borates & concentrates thereof (whether or not calcined)
2811,2528.00.90,,Other
2812,2529,,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar."
2813,2529.10,,Feldspar
2814,2529.10.10,,Lumps
2815,2529.10.20,,Powder
2816,,,Fluorspar :
2817,2529.21.00,,Containing by weight 97% or less of calcium flouride
2818,2529.22.00,,Containing by weight more than 97% of calcium fluoride
2819,2529.30.00,,Leucite; nepheline and nepheline syenite
2820,2530,,Mineral substances not elsewhere specified or included.
2821,2530.10,,"Vermiculite, perlite and chlorites, unexpanded"
2822,2530.10.10,,Vermiculite
2823,2530.10.20,,Perlite
2824,2530.10.90,,Others (including powder)
2825,2530.20,,"Kieserite, epsomite (Natural magnesium sulphates)"
2826,2530.20.00,,"Kieserite, epsomite (natural magnesium sulphates)"
2827,2530.90,,Other
2828,2530.90.10,,"Meerschaum (whether or not in polished pieces) & amber agglomerated;
meerachaum & agglomerated amber in plates, rods, etc. not worked after
moulding jet"
2829,2530.90.20,,Natural arsenic sulphides (e.g. orpiment)
2830,2530.90.30,,Calcite
2831,2530.90.40,,Ores & concentrates of rare earth metals
2832,2530.90.50,,Wollastonite
2833,2530.90.60,,"Earth colour ochre, crude"
2834,2530.90.70,,Other processed earth colour ochre.
2835,2530.90.91,,Strontium Sulphate (natural ore)
2836,2530.90.99,,Other
2837,2601,,"Iron ores and concentrates, including roasted iron pyrites"
2838,,,"- Iron ores and concentrates, other than roasted iron pyrites:"
2839,2601,,-- Non-agglomerated:
2840,,,--- Iron ore lumps (60% Fe or more)
2841,2601.11.11,,---- 60% Fe or more but below 62% Fe
2842,2601.11.12,,---- 62% Fe or more but below 65% Fe
2843,2601.11.19,,---- 65% Fe and above
2844,,,"--- Iron ore lumps (below 60% Fe, including black iron ore containing upto
10% Mn)"
2845,2601.11.21,,---- Below 55% Fe
2846,2601.11.22,,---- 55% Fe or more but below 58% Fe
,,,
SL NO,HS CODE,,DESCRIPTION
2847,2601.11.29,,---- 58% Fe or more but below 60% Fe
2848,,,--- Iron ore fines (62% Fe or more)
2849,2601.11.31,,---- 62% Fe or more but below 65% Fe
2850,2601.11.39,,---- 65% Fe and above
2851,,,--- Iron ore fines (below 62% Fe)
2852,2601.11.41,,---- Below 55% Fe
2853,2601.11.42,,---- 55% Fe or more but below 58% Fe
2854,2601.11.43,,---- 58% Fe or more but below 60% Fe
2855,2601.11.49,,---- 60% Fe or more but below 62% Fe
2856,2601.11.50,,Iron ore concentrates
2857,2601.11.90,,Other
2858,2601,,agglomerated
2859,2601.12.10,,Iron ore pellets
2860,2601.12.90,,Other
2861,2601.20,,roasted iron pyrites
2862,2601.20.00,,Roasted iron pyrites
2863,2602,,"Manganese ores and concentrates, including ferruginous
manganese ores and concentrates with a manganese content of 20%
or more, calculated on the dry weight."
2864,2602.00,,"Manganese ores and concentrates, including ferruginous
manganese ores and concentrates with a manganese content of 20%
or more, calculated on the dry weight."
2865,2602.00.10,,Manganese ore (46% and more)
2866,2602.00.20,,Manganese ore (44% and more but below 46%)
2867,2602.00.30,,Manganese ore (40% and more but below 44%)
2868,2602.00.40,,Manganese ore (35% or more but below 40%)
2869,2602.00.50,,Manganese ore (30% or more but below 35%)
2870,2602.00.60,,Ferruginous (10% or more but below 30%)
2871,2602.00.70,,"Manganese ore sinters, agglomerated"
2872,2602.00.90,,Other
2873,2603,,Copper ores and concentrates.
2874,2603.00,,Copper ores and concentrates.
2875,2603.00.00,,Copper ores and concertrates
2876,2604,,Nickel ores and concentrates.
2877,2604.00,,Nickel ores and concentrates.
2878,2604.00.00,,Nickel ores and concentrates
2879,2605,,Cobalt ores and concentrates.
2880,2605.00,,Cobalt ores and concentrates.
2881,2605.00.00,,Cobalt ores and concentrates
2882,2606,,Aluminium ores and concentrates.
2883,2606.00,,Aluminium ores and concentrates.
2884,2606.00.10,,"Bauxite (natural), not calcined"
2885,2606.00.20,,"Bauxite (natural), calcined"
2886,2606.00.90,,Other aluminium ores and concentrates
2887,2607,,Lead ores and concentrates.
2888,2607.00,,Lead ores and concentrates.
2889,2607.00.00,,Lead ores and concentrates
2890,2608,,Zinc ores and concentrates.
2891,2608.00,,Zinc ores and concentrates.
2892,2608.00.00,,Zinc ores and concentrates
,,,
SL NO,HS CODE,,DESCRIPTION
2893,2609,,Tin ores and concentrates.
2894,2609.00,,Tin ores and concentrates.
2895,2609.00.00,,Tin ores and concentrates
2896,2610,,Chromium ores and concentrates.
2897,2610.00,,Chromium ores and concentrates.
2898,2610.00.10,,"Chrome ore lumps, containing 47% Cr2O3 and above"
2899,2610.00.20,,"Chrome ore lumps, containing 40% or more but less than 47% Cr2O3"
2900,2610.00.30,,Chrome ore lumps below 40% Cr2O3
2901,2610.00.40,,"Chrome ore friable and concentrates fixes containing 47% Cr2O3 and
above"
2902,2610.00.90,,Other
2903,2611,,Tungsten ores and concentrates.
2904,2611.00,,Tungsten ores and concentrates.
2905,2611.00.00,,Tungsten ores and concentrates
2906,2612,,Uranium or thorium ores and concentrates.
2907,2612.10,,Uranium ores and concentrates
2908,2612.10.00,,Uranium ores and concentrates
2909,2612.20,,Thorium ores and concentrates
2910,2612.20.00,,Thorium ores and concentrates
2911,2613,,Molybdenum ores and concentrates.
2912,2613.10,,roasted
2913,2613.10.00,,Roasted
2914,2613.90,,Other
2915,2613.90.00,,Other
2916,2614,,Titanium ores and concentrates.
2917,2614.00,,Titanium ores and concentrates.
2918,2614.00.10,,Ilmenite unprocessed
2919,2614.00.20,,"Ilmenite, upgraded (beneficiated ilmenite including ilmenite ground)."
2920,,,Rutile :
2921,2614.00.31,,Rare earth oxides including rutile sand
2922,2614.00.39,,Other
2923,2614.00.90,,Other
2924,2615,,"Niobium, tantalum, vanadium or zirconium ores and concentrates."
2925,2615.10,,Zirconium ores and concentrates
2926,2615.10.00,,Zirconium ores and concentrates
2927,2615.90,,Other
2928,2615.90.10,,Vanadium ores and concentrates
2929,2615.90.20,,Niobium tantalum ores anc concentrates
2930,2616,,Precious metal ores and concentrates.
2931,2616.10,,Silver ores and concentrates
2932,2616.10.00,,Silver ores and concentrates
2933,2616.90,,Other
2934,2616.90.10,,Gold ores and concentrates
2935,2616.90.90,,Other
2936,2617,,Other ores and concentrates.
2937,2617.10,,antimony ores and concentrates
2938,2617.10.00,,Antimony ores and concentrates
2939,2617.90,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
2940,2617.90.00,,Other
2941,2618,,Granulated slag (slag sand) from the manufacture of iron or steel.
2942,2618.00,,Granulated slag (slag sand) from the manufacture of iron or steel.
2943,2618.00.00,,Granulated slag (slag sand) from the manufacture of iron or steel
2944,2619,,"Slag, dross (other than granulated slag), scalings and other waste
from the manufacture of iron or steel."
2945,2619.00,,"Slag, dross (other than granulated slag), scalings and other waste
from the manufacture of iron or steel."
2946,2619.00.10,,Converted slag (scull) of blast furnace
2947,2619.00.90,,Other
2948,2620,,"Slag, ash and residues (other than from the manufacture of iron or
steel) containing metals, arsenic or their compounds."
2949,,,Containing mainly zinc :
2950,2620,,Hard zinc spelter
2951,2620.11.00,,Hard zinc spelter
2952,2620,,Other
2953,2620.19.00,,Other
2954,,,Containing mainly lead ;
2955,2620,,Leaded gasoline sludges and Leaded anti-knock compound sludges
2956,2620.21.00,,leaded gasoline sludges and leaded anti-knock compoundsludges
2957,2620,,Other
2958,2620.29.00,,Other
2959,2620.30,,containing Mainly copper
2960,2620.30.10,,Brass dross
2961,2620.30.90,,Other
2962,2620.40,,containing Mainly aluminium
2963,2620.40.10,,Aluminum dross
2964,2620.40.90,,Other
2965,2620.60,,"containing arsenic, Mercury, thallium or their Mixtures, of a kind
used for the extraction of arsenic or those metals or for the
manufacture of their Chemical compounds"
2966,2620.60.00,,"containing arsenic mercury , thallium or their mixture of a kind used for
the extraction of arsenic or those metals or for the manufacture of their
chemical compounds"
